#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVT_OPTA_SSI_60011;They do not scare us!;;;;;;;;;;;;;;x
EVT_DESC_SSI_60016;With the death of [From.GetBestName] you are free from your status as a tributary.;;;;;;;;;;;;;;x
EVT_DESC_SSI_60202;I have heard more news about [rebel_general.GetTitledFirstName]. It seems he and his men are moving with haste towards [Root.PrimaryTitle.GetName]. The rumors say that they have set their eyes on my lands to be the starting point of their new Empire.;;;;;;;;;;;;;;x
EVT_OPTA_SSI_60202;They shall get no easy fight here!;;;;;;;;;;;;;;x
EVT_DESC_SSI_60207;The word from the traders is that [rebel_general.GetTitledFirstName] was set upon by the armies of the [offmap_mexikha.GetFullName]. The rebel troops never stood a chance against the well supplied and loyal troops of the [offmap_mexikha.Ruler.GetTlatoaniCihuatlatoaniCap].;;;;;;;;;;;;;;x
EVT_OPTA_SSI_60207;So much for the threats of [rebel_general.GetTitledFirstName].;;;;;;;;;;;;;;x
EVT_OPTA_SSI_60208;Only one can claim to be the Lord of Ten Thousand Years.;;;;;;;;;;;;;;x
EVT_OPTA_SSI_60209;They were no match for the [offmap_mexikha.GetFullName].;;;;;;;;;;;;;;x
EVT_OPTA_SSI_60211;And now we bow to a jagar.;;;;;;;;;;;;;;x
EVT_OPTB_SSI_60211;And now they bow to a jagar.;;;;;;;;;;;;;;x
EVTDESC_SSI_60211;[offmap_mexikha.Ruler.GetMediumMexikhanHuetlatoaniName], is no longer the only jagar to rule. General [From.GetOnlyDynastyName] [From.GetBirthName] has completed [From.GetHerHis] conquest and has crowned [From.GetHerselfHimself] [From.GetTitledName]! [From.GetSheHeCap] claims to be the true Xiuhpilli and Lord of Ten Thousand Years.\nTalk among the traders from the east say that the [offmap_mexikha.Ruler.GetShortMexikhanHuetlatoaniName] is most angered by this pretender. The future of this new [From.PrimaryTitle.GetFullName] remains in question but nobody can argue with results of [From.GetTitledFirstName]'s invasion...;;;;;;;;;;;;;;x
EVT_DESC_SSI_60212;With the death of [FromFrom.GetTitledFirstName], [Root.PrimaryTitle.GetName] has been thrown into disarray. Many call for me to continue in the [FromFrom.Culture.GetName] ways as my [FromFrom.GetRootRelation] had intended but I am not so sure.;;;;;;;;;;;;;;x
EVT_OPTA_SSI_60212;I will take up the [FromFrom.Culture.GetName] traditions.;;;;;;;;;;;;;;x
EVT_OPTB_SSI_60212;No. The time of [Root.PrimaryTitle.GetName] ended with my [FromFrom.GetRootRelation].;;;;;;;;;;;;;;x
EVT_DESC_SSI_60301;[offmap_mexikha.Ruler.GetMediumMexikhanHuetlatoaniName] has closed off the Empire, decreasing trade along the Triangular Trade Route. This is not acceptable. [offmap_mexikha.Ruler.GetSheHeCap] not only harms trade for [offmap_mexikha.GetShortName] but also for my own lands. We must make the [offmap_mexikha.Ruler.GetTlatoaniCihuatlatoaniCap] open up their borders one way or another...;;;;;;;;;;;;;;x
EVT_OPTA_SSI_60301;War is the only way this shall be resolved!;;;;;;;;;;;;;;x
EVT_OPTB_SSI_60301;The Triangular Trade Route is already ours, we just need to 'convince' the traders of that fact.;;;;;;;;;;;;;;x
EVT_OPTC_SSI_60301;We must proceed carefully - let us negotiate first.;;;;;;;;;;;;;;x
EVT_OPTD_SSI_60301;On second thought, this might not be the best idea...;;;;;;;;;;;;;;x
EVT_OPTA_SSI_60302;The Triangular Trade Route is open... but at what cost?;;;;;;;;;;;;;;x
EVTDESC_SSI_60302;After [offmap_mexikha.Ruler.GetMediumMexikhanHuetlatoaniName], ordered that the borders be shut and trade along the Triangular Trade Route be halted, [From.GetTitledName] deemed that unacceptable and mobilized [From.GetHerHis] forces to open the Triangular Trade Route by force. The [From.Culture.GetName] troops managed to overcome and defeat the forces of [offmap_mexikha.GetShortName] led by [offmap_mexikha.Governor.GetTitledFirstName].\nThe Xiuhpilli is most displeased with this loss and, under pressure by his advisors, has had no choice but to once more open up the Triangular Trade Route to traders.;;;;;;;;;;;;;;x
EVT_OPTA_SSI_60303;It seems even a dormant jagar is a dangerous one...;;;;;;;;;;;;;;x
EVTDESC_SSI_60303;After [offmap_mexikha.Ruler.GetMediumMexikhanHuetlatoaniName], ordered that the borders be shut and trade along the Triangular Trade Route be halted, [From.GetTitledName] deemed that unacceptable and mobilized [From.GetHerHis] forces to open the Triangular Trade Route by force. However, the [From.Culture.GetName] troops were no match for the forces of [offmap_mexikha.GetShortName] led by [offmap_mexikha.Governor.GetTitledFirstName].\nThe Xiuhpilli is most pleased with this victory and maintains the isolation of the [offmap_mexikha.GetFullName].;;;;;;;;;;;;;;x
EVT_OPTA_SSI_60304;And now commerce and trade return to the East.;;;;;;;;;;;;;;x
EVTDESC_SSI_60304;After [offmap_mexikha.Ruler.GetMediumMexikhanHuetlatoaniName], ordered that the borders be shut and trade along the Triangular Trade Route be halted, [From.GetTitledName] deemed that unacceptable. Using [From.GetHerHis] vast influence over the wealth of the Triangular Trade Route, [From.GetTitledFirstName], coerced the traders to return to their posts. This influx of traders into the formerly dormant trading posts was felt all the way back in [offmap_mexikha.GetShortName] as they began transporting and selling their goods, much to the anger of the [offmap_mexikha.Ruler.GetTlatoaniCihuatlatoaniCap].\nWith no way of stopping this surge of trade the [offmap_mexikha.Ruler.GetTlatoaniCihuatlatoaniCap] has had no choice but to officially reopen the Triangular Trade Route.;;;;;;;;;;;;;;x
EVT_DESC_SSI_60306;[Root.GetGovernorLetterGreeting]. [Root.GetMexikhanLetterBlessing].\nThe enlightened [offmap_mexikha.Ruler.GetMediumMexikhanHuetlatoaniName], has decreed that the Empire focus its efforts on the [offmap_mexikha.GetRandomMexikhanFocus].\nHence we do not have time to negotiate allowing your traders to return. I am sure you can understand why and respect this decision.;;;;;;;;;;;;;;x
EVT_DESC_SSI_60307;[Root.GetGovernorLetterGreeting]. [Root.GetMexikhanLetterBlessing].\nThe enlightened [offmap_mexikha.Ruler.GetMediumMexikhanHuetlatoaniName], demands that, in exchange for opening up the Triangular Trade Route, you [GetMexikhanForceOpenDemand].\nI am sure you can see how this will benefit both our nations and trust you to make the correct decision.;;;;;;;;;;;;;;x
EVT_OPTA_SSI_60308;I am a wonderful negotiator.;;;;;;;;;;;;;;x
EVT_OPTB_SSI_60308;I am impressed this ended without bloodshed.;;;;;;;;;;;;;;x
EVTDESC_SSI_60308;Once again the Triangular Trade Route has opened! Negotiations for this began between [offmap_mexikha.Ruler.GetMediumMexikhanHuetlatoaniName], and [From.GetTitledName]. The two managed to come to an agreement in that the [offmap_mexikha.Ruler.GetTlatoaniCihuatlatoaniCap] would order the reopening of trade and all [offmap_mexikha.Ruler.GetSheHe] asked was for [From.GetTitledFirstName] to [From.GetMexikhanForceOpenDemandMexikha].\nWhilst the [offmap_mexikha.Ruler.GetTlatoaniCihuatlatoaniCap] may have preferred to stay in isolation, whispers from the East say that even [offmap_mexikha.Ruler.GetHerHis] closest advisors are pleased with this peaceful outcome.;;;;;;;;;;;;;;x
EVT_DESC_SSI_60312;[Root.GetGovernorLetterGreeting]. [Root.GetMexikhanLetterBlessing].\n\nThe enlightened [From.Offmap.Ruler.GetMediumMexikhanHuetlatoaniName], is most sorry to hear about the death of [FromFrom.GetTitledName], your [FromFrom.GetMexikhanCharacterRole], and offers you [From.Offmap.Ruler.GetHerHis] most sincere condolences.;;;;;;;;;;;;;;x
EVT_OPTA_SSI_60312;[FromFrom.GetSheHeCap] will be missed.;;;;;;;;;;;;;;x
EVT_DESC_SSI_60314;The [From.GetTitle] of the [From.Offmap.Ruler.GetMexikhanComplimentAdjective] [From.Offmap.Ruler.GetTitle] addresses a letter to the [Root.GetTitle] of the [Root.PrimaryTitle.GetFullName].\n\nYou squander the gifts of the enlightened [From.Offmap.Ruler.GetMediumMexikhanHuetlatoaniName]. We know that the death of [FromFrom.GetMexikhanCharacterRole] [FromFrom.GetTitledName] was by your hands. Do not think that the [From.Offmap.Ruler.GetTitle] will look lightly upon this.;;;;;;;;;;;;;;x
EVT_OPTA_SSI_60400;Mexikha shall belong to House [Root.GetOnlyDynastyName]!;;;;;;;;;;;;;;x
EVT_OPTB_SSI_60400;Will [FromFrom.GetSheHe] be able to successfully tame the jagar?;;;;;;;;;;;;;;x
EVT_OPT_SSI_60401;And so rises a new jagar.;;;;;;;;;;;;;;x
EVTDESC_SSI_60401;The forces of [From.GetBestName] have prevailed! With the troops of [FromFrom.GetTitledFirstName] shattered and the conflicts in Mexikha finally over, the former [offmap_mexikha.PrevRuler.GetTlatoaniCihuatlatoaniCap], [offmap_mexikha.PrevRuler.GetOnlyDynastyName] [offmap_mexikha.PrevRuler.GetBirthName], has been dethroned and in [offmap_mexikha.PrevRuler.GetHerHis] place [offmap_mexikha.Ruler.GetMediumMexikhanHuetlatoaniName], now rules!\nHouse [From.GetOnlyDynastyName] has successfully invaded the Eastern lands and now they reign supreme.\nGlory to the new [offmap_mexikha.Ruler.GetTlatoaniCihuatlatoaniCap]!;;;;;;;;;;;;;;x
EVT_OPT_SSI_60402;And so the [offmap_mexikha.Ruler.GetOnlyDynastyName] jagar remains.;;;;;;;;;;;;;;x
EVTDESC_SSI_60402;The forces of [From.GetBestName] have been defeated! All across the [offmap_mexikha.GetShortName] heartland they have been crushed in their many skirmishes with the troops of the [offmap_mexikha.Ruler.GetTlatoaniCihuatlatoaniCap].\nNow the forces in the Old World, led by [FromFrom.GetTitledFirstName], have prevailed in their battles as well putting an end to this foolish invasion and dismantling [From.PrimaryTitle.GetName] once and for all.;;;;;;;;;;;;;;x
EVT_OPTA_SSI_60403;Maybe the [offmap_mexikha.Ruler.GetTlatoaniCihuatlatoaniCap] sent Assassins in secret?;;;;;;;;;;;;;;x
EVT_OPTB_SSI_60403;Not only have I lost [invasion_of_mexikha_claimant.GetFirstName], but also this war!;;;;;;;;;;;;;;x
EVTDESC_SSI_60403;Whispers in the East claim that [offmap_mexikha.Ruler.GetMediumMexikhanHuetlatoaniName] is in a joyous mood as the [From.PrimaryTitle.GetAdjective] claimant, [invasion_of_mexikha_claimant.GetBestName], has died.\n[invasion_of_mexikha_claimant.GetHerHisCap] death has shattered the morale of the [From.Culture.GetName] forces who now retreat back to their homes in [From.PrimaryTitle.GetName].\nJust like [invasion_of_mexikha_claimant.GetBestName] this invasion of [offmap_mexikha.GetShortName] has come to an end.;;;;;;;;;;;;;;x
EVTDESC_SSI_70002;A noble by the name of [escaped_mexikhan_noble.GetFullName] came to court today seeking asylum. [escaped_mexikhan_noble.GetSheHeCap] claims to have escaped from Mexikha after the rest of [escaped_mexikhan_noble.GetHerHis] family was executed on orders of the Huetlatoani. "Oh great [Root.GetTitle], your merciful nature is known across the land. I implore you to grant me refuge. It would be an untold kindness!";;;;;;;;;;;;;;x
EVTOPTA_SSI_70002;Of course you are welcome to stay.;;;;;;;;;;;;;;x
EVTOPTB_SSI_70002;I dare not anger the jagar.;;;;;;;;;;;;;;x
EVTOPTC_SSI_70002;Was there some kind of reward on your head?;;;;;;;;;;;;;;x
EVTDESC_SSI_70003;[Root.GetGovernorLetterGreeting]. [Root.GetMexikhanLetterBlessing].\n\n It has come to the attention of [From.Offmap.Ruler.GetTitle] [From.Offmap.Ruler.GetFullName] that you are harboring an enemy of the [offmap_mexikha.GetName]. If [escaped_mexikhan_noble.GetFullName] is not returned at once [From.Offmap.Ruler.GetTitle] [From.Offmap.Ruler.GetFullName] will be most displeased.;;;;;;;;;;;;;;x
EVTOPTA_SSI_70003;I suppose we better return [escaped_mexikhan_noble.GetHerHim].;;;;;;;;;;;;;;x
EVTOPTB_SSI_70003;I'm not scared of the Huetlatoani!;;;;;;;;;;;;;;x
EVTDESC_SSI_70004;Despite [escaped_mexikhan_noble.GetFullName]'s fears, no emissaries of the Mexikhan Huetlatoani came looking for [escaped_mexikhan_noble.GetHerHim]. "The time has come for me to leave. I will never forget your kindness, please take this as a token of my gratitude.";;;;;;;;;;;;;;x
EVTOPTA_SSI_70004;I will treasure it always.;;;;;;;;;;;;;;x
EVTDESC_SSI_70005;Soon after writing to the Mexikhan Huetlatoani, a very grateful emissary arrived with several guards to escort [escaped_mexikhan_noble.GetFullName] back to the [offmap_mexikha.GetFullName]. "You can't understand what they'll do to me!" screamed [escaped_mexikhan_noble.GetFirstName] as [escaped_mexikhan_noble.GetSheHe] was dragged out.;;;;;;;;;;;;;;x
EVTOPTA_SSI_70005;I'm sure it can't be that bad?;;;;;;;;;;;;;;x
EVTDESC_SSI_70008;Soon after writing to the Mexikhan Huetlatoani, an emissary arrived with several guards however [escaped_mexikhan_noble.GetFullName] had escaped the night before! Someone must have warned [escaped_mexikhan_noble.GetHerHim]. All the emissary said before he left was: "The Huetlatoani will be... displeased";;;;;;;;;;;;;;x
EVTOPTA_SSI_70008;What a fool I look.;;;;;;;;;;;;;;x
EVTDESC_SSI_70009;[escaped_mexikhan_noble.GetFullName] was found dead in [escaped_mexikhan_noble.GetHerHis] room this morning, strangled to death with a pinch of the finest Mexikhan Chilli powder. The killer was nowhere to be found but I'm sure I know who is responsible.;;;;;;;;;;;;;;x
EVTOPTA_SSI_70009;I should have known you cannot escape the Huetlatoani.;;;;;;;;;;;;;;x
EVTOPTA_SSI_10011_TT;§Y[adventurous_spirit.GetTitledFirstName]§! lights up like the sun, before rushing off to pack [adventurous_spirit.GetHerHis] belongings.\n;;;;;;;;;;;;;;x
EVTOPTB_SSI_10011_TT;§Y[adventurous_spirit.GetTitledFirstName]§! looks disappointed, as §Y[back_up_target_1.GetTitledFirstName]§! is ordered to go in [adventurous_spirit.GetHerHis] stead.\n;;;;;;;;;;;;;;x
EVTOPTC_SSI_10011_TT;§Y[adventurous_spirit.GetTitledFirstName]§! looks disappointed, as §Y[back_up_target_2.GetTitledFirstName]§! is ordered to go in [adventurous_spirit.GetHerHis] stead.\n;;;;;;;;;;;;;;x
EVTOPTD_SSI_10011_TT;§Y[adventurous_spirit.GetTitledFirstName]§! looks disappointed.\n;;;;;;;;;;;;;;x
EVTOPTA_SSI_10013_TT;§Y[adventurous_spirit.GetTitledFirstName]§! is proud to bring souvenirs from the [the_protector_general.Offmap.GetFullName].\n;;;;;;;;;;;;;;x
EVTOPTA_SSI_10014_TT;The journey of §Y[adventurous_spirit.GetTitledFirstName]§! to the [the_protector_general.Offmap.GetFullName] was a success!\n;;;;;;;;;;;;;;x
EVTOPTA_SSI_10016_TT;You lose a bit of antilytron.\n;;;;;;;;;;;;;;x
EVTOPTA_SSI_10017_TT;You lose some antilytron.\n;;;;;;;;;;;;;;x
EVTOPTA_SSI_10018_TT;A [new_found_lover.GetManWoman] named §Y[new_found_lover.GetTitledName]§! joins your court.\n;;;;;;;;;;;;;;x
EVTOPTB_SSI_10018_TT;You gain some antilytron. §Y[adventurous_spirit.GetTitledFirstName]§! is not pleased.\n;;;;;;;;;;;;;;x
EVTOPTA_SSI_10019_imbecile;I'm not sure I follow...;;;;;;;;;;;;;;x
EVTOPTA_SSI_10019_lunatic;What, you want to live there?!;;;;;;;;;;;;;;x
EVTOPTA_SSI_10019_poet;I... can understand the desire to follow your dreams.;;;;;;;;;;;;;;x
EVTOPTB_SSI_10019_TT;§Y[adventurous_spirit.GetTitledFirstName]§! is not pleased.\n;;;;;;;;;;;;;;x
EVTOPTC_SSI_10019_TT;You gain some antilytron. §Y[adventurous_spirit.GetTitledFirstName]§! will get over it.\n;;;;;;;;;;;;;;x
EVTOPTD_SSI_10019_TT;This option is available due to the high opinion §Y[adventurous_spirit.GetTitledName]§! has of you.\n\nYour [adventurous_spirit.GetRootRelation] bows [adventurous_spirit.GetHerHis] head in shame, assuring you that [adventurous_spirit.GetSheHe] will remain at court.\n;;;;;;;;;;;;;;x
EVTOPTA_SSI_10019_TT_family;§Y[adventurous_spirit.GetTitledFirstName]§! will leave your court forever, taking [adventurous_spirit.GetHerHis] immediate family with [adventurous_spirit.GetHerHim].\n;;;;;;;;;;;;;;x
EVTOPTA_SSI_10019_TT_solo;§Y[adventurous_spirit.GetTitledFirstName]§! will leave your court forever.\n;;;;;;;;;;;;;;x
EVTOPTA_SSI_10020_TT;Perhaps [adventurous_spirit.GetSheHe] at least enjoyed [adventurous_spirit.GetHerHis] last days abroad.\n;;;;;;;;;;;;;;x
EVTDESC_SSI_10023_death;During [From.GetHerHis] visit, [From.GetTitledName], the [From.GetJobTitle] sent from [offmap_mexikha.Governor.GetTitledFirstName], has died. While it is a tragedy, it also puts me in the awkward position of having to inform the [offmap_mexikha.Governor.GetTitle] about how the [From.GetJobTitle]'s diplomatic visit is canceled.;;;;;;;;;;;;;;x
EVTDESC_SSI_10023_missing;During [From.GetHerHis] visit, [From.GetTitledName], the [From.GetJobTitle] sent from [offmap_mexikha.Governor.GetTitledFirstName], has gone missing! I am not sure how to phrase the letter to the Rashtrapathi, but this obviously means that [From.GetHerHis] visit is canceled.;;;;;;;;;;;;;;x
EVTDESC_SSI_10023_prison;During [From.GetHerHis] visit, [From.GetTitledName], on a diplomatic mission from [offmap_mexikha.Governor.GetTitledFirstName], has been imprisoned! I am not sure how to phrase the letter to the Rashtrapathi, but this obviously means that [From.GetHerHis] visit is canceled.;;;;;;;;;;;;;;x
EVTOPTE_SSI_10032_1;Surely this [mexikhan_refugee.GetManWoman] can find shelter elsewhere.;;;;;;;;;;;;;;x
EVTOPTE_SSI_10032_1_TT;You send the [mexikhan_refugee.GetManWoman] away.\n;;;;;;;;;;;;;;x
EVTOPTE_SSI_10032_2;This is a waste of my time.;;;;;;;;;;;;;;x
EVTOPTE_SSI_10032_3;I'm sorry, but we can hardly afford to feed our own.;;;;;;;;;;;;;;x
EVTOPTE_SSI_10032_4;I'm sure [mexikhan_refugee.GetSheHe] wants to be left alone.;;;;;;;;;;;;;;x
EVTOPTE_SSI_10032_4_TT;You let the refugee be.\n;;;;;;;;;;;;;;x
EVTDESC_SSI_10032_A;A nervous foreigner has shown up at court. Flinching at anyone who comes near [mexikhan_refugee.GetHerHim], the [mexikhan_refugee.GetManWoman] refuses to be on [mexikhan_refugee.GetHerHis] way, instead arguing that [mexikhan_refugee.GetSheHe] could serve me, as the trained [mexikhan_refugee.GetMexikhanProfession] [mexikhan_refugee.GetSheHe] is. "Just don't send me back out there. I cannot go back", [mexikhan_refugee.GetSheHe] says, jaw clenched.;;;;;;;;;;;;;;x
EVTDESC_SSI_10032_B;My guards have dragged a Mexikhan thief before me. "[mexikhan_refugee.GetSheHeCap] claims to have an audience scheduled with you, my [Root.GetLordLady]", they report. "Please, forgive the ruse", the [mexikhan_refugee.GetManWoman] urges in a heavy accent, voice thick with emotion. "I'm a [mexikhan_refugee.GetMexikhanProfession] - any Mexikhan court would be ecstatic to have me! Take pity on my soul, [Root.GetMasterMistress].";;;;;;;;;;;;;;x
EVTDESC_SSI_10032_C;A suspected spy has tried to enter [Root.Capital.Capital.GetName] tonight, stopped only by guards who spotted the glint of armor under [mexikhan_refugee.GetHerHis] cloak. When confronted, the foreigner claims to be a [mexikhan_refugee.GetMexikhanProfession], fleeing the [offmap_mexikha.GetFullName]. Upon inspection, I notice [mexikhan_refugee.GetHerHis] worn expression, and an armor not only covered in dust, but dark stains of blood.;;;;;;;;;;;;;;x
EVTDESC_SSI_10032_D;A Mexikhan healer has taken shelter in a small village outside of [Root.Capital.Capital.GetName], supposedly treating people in exchange for food, and successfully so. My courier first thought the [mexikhan_refugee.GetManWoman] a beggar, but rumor has it [mexikhan_refugee.GetSheHe] comes fleeing the current situation in the [offmap_mexikha.GetFullName]. "It would explain [mexikhan_refugee.GetHerHis] ragtag appearance, my [Root.GetLordLady].";;;;;;;;;;;;;;x
EVTOPTA_SSI_10032_TT;The Mexikhan [mexikhan_refugee.GetManWoman] joins your court.\n;;;;;;;;;;;;;;x
EVTOPTA_SSI_10050_bad;I can see how my choice of tribute might seem miscalculated...;;;;;;;;;;;;;;x
EVTOPTA_SSI_10050_decent;I'm glad my tribute is deemed decent.;;;;;;;;;;;;;;x
EVTOPTA_SSI_10050_family;My [person_sent_as_tribute.GetRootRelation] will be missed.;;;;;;;;;;;;;;x
EVTOPTA_SSI_10050_great;I aim to please!;;;;;;;;;;;;;;x
EVTDESC_SSI_10060_A;'Council!', I yell, making some courtiers scurry away from me, while others approach, slowly. I am their [Root.GetTitle], after all... 'It is time we talk about how to best preserve my ideas, for our descendants'. They nod and exchange nervous glances, while I consider my decision. What should be my legacy...?;;;;;;;;;;;;;;x
EVTDESC_SSI_10060_B;When I inform my council of my intentions to compose a piece of literature, they nod eagerly. 'Naturally, my wise [Root.GetLordLady], anything else would be doing your people a disservice!' The council member's face reddens, as I brush off the compliment. 'What topic will you be treating?' another continues.;;;;;;;;;;;;;;x
EVTDESC_SSI_10060_C;I had an urge today, to compose a book. When I suggest it to my council, they look a mixture of confused and amused. 'Get me the scribes!', I say, ignoring their bewilderment. 'Of course, my [Root.GetLordLady]. And what shall this great treatise be about...?'.;;;;;;;;;;;;;;x
EVTDESC_SSI_10060_D;To compose a work of literature is not an undertaking for everyone. Having spent a lot of time thinking it over, I have summoned my closest advisors and fetched the best scribes. When they ask me what this work shall be focused on, I pause, but only for a second.;;;;;;;;;;;;;;x
EVTOPTA_SSI_10060_TT;You choose a §YMartial§! theme.\n;;;;;;;;;;;;;;x
EVTOPTB_SSI_10060_TT;You choose a theme relating to §YDiplomacy§! or §YIntrigue§!.\n;;;;;;;;;;;;;;x
EVTOPTC_SSI_10060_TT;You choose a theme relating to §YStewardship§!.\n;;;;;;;;;;;;;;x
EVTOPTD_SSI_10060_TT;You choose a theme relating to §YLearning§!.\n;;;;;;;;;;;;;;x
EVTOPTG_SSI_10060_TT;Not an eye will be dry!\n.;;;;;;;;;;;;;;x
EVTOPTH_SSI_10060_TT;Glory to the house of [Root.GetOnlyDynastyName] - you choose a theme not relating to any particular attribute.\n;;;;;;;;;;;;;;x
EVTDESC_SSI_10061_A;'My [Root.GetLordLady]' begins a note from my [Root.GetChancellorName], [advisor_target.GetTitledFirstName]. 'The writing of your manuscript has come to a halt. Our eldest scholar and most experienced scribe has passed away...'  [advisor_target.GetSheHeCap] recommends investing in more scribes, or risk a lowered quality of work.;;;;;;;;;;;;;;x
EVTDESC_SSI_10061_B;'My [Root.GetLordLady]' begins a note from my council. 'The writing of your tome has come to a halt. Our eldest scholar and most experienced scribe has passed away. My recommended course of action is to invest in more scribes, or risk a lowered quality of work'.;;;;;;;;;;;;;;x
EVTOPTA_SSI_10063_TT;Spending time among the commoners could be inspirational, even if some soldiers are known be a rowdy lot...;;;;;;;;;;;;;;x
EVTOPTB_SSI_10063_TT;Your physician §Y[my_doctor.GetTitledFirstName]§! does not recommend mind-altering potions...\n;;;;;;;;;;;;;;x
EVTDESC_SSI_10064_administration;Having spent all day walking the [Root.GetCapitalHolding], checking in with every department of my administration, I had been hoping for a surge of inspiration in regards to my literary endeavor. Suddenly, I happen upon a construction site, the men hard at work - perhaps they could use a hand!;;;;;;;;;;;;;;x
EVTDESC_SSI_10064_dynasty;While my book is coming along, I still feel like there is something missing from its pages... 'We do have more records, my [Root.GetLordLady]. Details of the [Root.GetOnlyDynastyName], you might say - but we'd have to spend some time digging out in the graveyard...' the master scribes informs me.;;;;;;;;;;;;;;x
EVTOPTA_SSI_10064_dynasty;I am not afraid of getting my hands dirty.;;;;;;;;;;;;;;x
EVTOPTB_SSI_10064_dynasty;What a preposterous idea! Surely, you jest?;;;;;;;;;;;;;;x
EVTDESC_SSI_10064_martial;On a break from working on my book, I have been sitting for hours in the courtyard, watching knights ride at the quintain. I am certain that I am about to grasp some kind of insight from the repeated motions, yet my head is only filled with the pounding of horses hooves. Suddenly, the flicker of torches makes me realize night has fallen.;;;;;;;;;;;;;;x
EVTDESC_SSI_10064_relationships;My head is filled with thoughts of my book, so I thought I would find some kind of distraction in a collection of old letters. After some puzzlement, I realize that they are the correspondence of the realm's old chancellor. I have to take a deep breath to calm my excitement...!;;;;;;;;;;;;;;x
EVTDESC_SSI_10064_religion;I've been bothering my [Root.GetMyLordSpiritualName]s for weeks, trying to gleam some insight into the work of proper scholars. Today, one suggested that secluding myself in prayer, at the highest peak of the [Root.GetCapitalHolding], could be a shortcut to inspiration.;;;;;;;;;;;;;;x
EVTDESC_SSI_10070_A;Everyone knows that I have spent [Root.GetTimeItTookToWriteBook] directing the work on my book, when today, I am presented with the final product. [Root.GetExpectationOfWork];;;;;;;;;;;;;;x
EVTOPTA_SSI_10070_A;I suppose we got a little sidetracked...;;;;;;;;;;;;;;x
EVTDESC_SSI_10070_B;My scribes have finished the book! I shall call it [new_book.GetName]. It's a bit [Root.GetPublicOpinionOfWork], I'm told.;;;;;;;;;;;;;;x
EVTOPTA_SSI_10070_B;I felt inspired...!;;;;;;;;;;;;;;x
EVTDESC_SSI_10070_C;My scribes have finished the book! I shall call it [new_book.GetName]. It's a bit [Root.GetPublicOpinionOfWork], I'm told.;;;;;;;;;;;;;;x
EVTOPTA_SSI_10070_C;This has been worth all the hard work.;;;;;;;;;;;;;;x
EVTOPTA_SSI_10070_dying;I am just glad we finished it before I left this earthly realm.;;;;;;;;;;;;;;x
EVTOPTA_SSI_10070_great_poet;Perhaps I have found my calling?;;;;;;;;;;;;;;x
EVTOPTA_SSI_10070_lunatic;Yet, perhaps I should have dedicated it to the demons in my head...?;;;;;;;;;;;;;;x
EVTOPTB_SSI_10081_depressed;I think I am done dwelling on the past.;;;;;;;;;;;;;;x
EVTOPTB_SSI_10081_regular;I cannot bear to read it...!;;;;;;;;;;;;;;x
EVTOPTA_SSI_10081_TT;You read the words carefully, taking them to heart, and order that a letter of thanks be sent back.\n;;;;;;;;;;;;;;x
EVTOPTB_SSI_10081_TT;You decide to still take comfort in the gesture.\n;;;;;;;;;;;;;;x
EVTOPTA_SSI_10082_TT;§Y[mexikhan_artifact.GetName]§! is added to your Treasury.\nIt will always remind you of your [FromFrom.GetRootRelation].\n;;;;;;;;;;;;;;x
EVTOPTB_SSI_10082_TT;You decide to focus on other things in life instead.\n;;;;;;;;;;;;;;x
EVTOPTA_SSI_10083_TT;§Y[mexikhan_artifact.GetName]§! is added to your Treasury.\n;;;;;;;;;;;;;;x
EVTOPTB_SSI_10083_TT;You tell the servants to get rid of the item.\n;;;;;;;;;;;;;;x
EVTDESC_SSI_10102_A;In an endeavor to turn us into a tributary state of the [From.Offmap.GetFullName], the [From.GetTitledName] is declaring war on us! Their army is marching towards our realm and the people of [Root.Capital.GetName] fear that we may be facing a long and bloody struggle if we are to avoid bending our knees to the [From.Offmap.Ruler.GetMediumMexikhanHuetlatoaniName].;;;;;;;;;;;;;;x
EVTOPTA_SSI_10102_A_brave;This is our chance to prove ourselves. Let them come!;;;;;;;;;;;;;;x
EVTOPTA_SSI_10102_A_craven;[Root.Religion.GetHighGodName], have mercy upon us!;;;;;;;;;;;;;;x
EVTOPTA_SSI_10102_A_neutral;This could get ugly...;;;;;;;;;;;;;;x
EVTOPTA_SSI_10102_A_pious;May [Root.Religion.GetHighGodName] see us through this.;;;;;;;;;;;;;;x
EVTDESC_SSI_10102_B;Intending to enforce their subjugation as a tributary state of the [From.Offmap.GetFullName], the [From.GetTitledName] has declared war upon [mexikhan_invasion_target.GetFullName]! [From.Offmap.Ruler.Culture.GetName] armies are already marching towards the realm of [mexikhan_invasion_target.GetTitledFirstName], and it seems possible that this spells the end of [mexikhan_invasion_target.PrimaryTitle.GetAdjective] independence.;;;;;;;;;;;;;;x
EVTOPTA_SSI_10102_B_other_religion;May their gods protect them.;;;;;;;;;;;;;;x
EVTOPTA_SSI_10102_B_same_religion;May [Root.Religion.GetHighGodName] protect them...!;;;;;;;;;;;;;;x
